# ModEM impedance responses for                                                                                                      
#   Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error                              
>  Full_Impedance
>  exp(i\omega t)
>  [mV/km]/[nT]
>     0.00
>     0.000    0.000
>     16   100
4.641590E+02   002                     0.000    0.000      18000.000     -14000.000          0.000     ZYX  -7.736979E-03  -1.246393E-01   1.000000E+13
4.641590E+02   002                     0.000    0.000      18000.000     -14000.000          0.000     ZYY   1.044188E-07  -2.258623E-07   1.000000E+13
1.000000E+03   002                     0.000    0.000      18000.000     -14000.000          0.000     ZXX  -2.922568E-07   4.009329E-07   1.000000E+13
1.000000E+03   002                     0.000    0.000      18000.000     -14000.000          0.000     ZXY   1.091355E-03   4.974255E-02   1.000000E+13
1.000000E+03   002                     0.000    0.000      18000.000     -14000.000          0.000     ZYX  -3.029535E-03  -6.133354E-02   1.000000E+13
1.000000E+03   002                     0.000    0.000      18000.000     -14000.000          0.000     ZYY   1.320169E-07  -2.024837E-07   1.000000E+13
1.000000E-02   003                     0.000    0.000      18000.000     -10000.000          0.000     ZXX  -2.208024E-12  -3.461341E-12   1.000000E+13
1.000000E-02   003                     0.000    0.000      18000.000     -10000.000          0.000     ZXY   1.132684E+02   1.260229E+02   1.000000E+13
1.000000E-02   003                     0.000    0.000      18000.000     -10000.000          0.000     ZYX  -1.132684E+02  -1.260229E+02   1.000000E+13
1.000000E-02   003                     0.000    0.000      18000.000     -10000.000          0.000     ZYY  -1.245324E-07  -5.118903E-10   1.000000E+13
2.150000E-02   003                     0.000    0.000      18000.000     -10000.000          0.000     ZXX   3.085729E-10   1.414079E-10   1.000000E+13
2.150000E-02   003                     0.000    0.000      18000.000     -10000.000          0.000     ZXY   7.666353E+01   8.302091E+01   1.000000E+13
2.150000E-02   003                     0.000    0.000      18000.000     -10000.000          0.000     ZYX  -7.666353E+01  -8.302091E+01   1.000000E+13
2.150000E-02   003                     0.000    0.000      18000.000     -10000.000          0.000     ZYY   6.963776E-16  -7.605294E-16   1.000000E+13
4.640000E-02   003                     0.000    0.000      18000.000     -10000.000          0.000     ZXX   1.333044E-08   1.843668E-08   1.000000E+13
4.640000E-02   003                     0.000    0.000      18000.000     -10000.000          0.000     ZXY   5.201986E+01   5.508829E+01   1.000000E+13
4.640000E-02   003                     0.000    0.000      18000.000     -10000.000          0.000     ZYX  -5.201986E+01  -5.508829E+01   1.000000E+13
4.640000E-02   003                     0.000    0.000      18000.000     -10000.000          0.000     ZYY   1.552810E-14  -4.747903E-15   1.000000E+13
1.000000E-01   003                     0.000    0.000      18000.000     -10000.000          0.000     ZXX   3.808196E-08   2.106172E-07   1.000000E+13
1.000000E-01   003                     0.000    0.000      18000.000     -10000.000          0.000     ZXY   3.538686E+01   3.684680E+01   1.000000E+13
1.000000E-01   003                     0.000    0.000      18000.000     -10000.000          0.000     ZYX  -3.538686E+01  -3.684680E+01   1.000000E+13
1.000000E-01   003                     0.000    0.000      18000.000     -10000.000          0.000     ZYY   4.516821E-14   9.455163E-15   1.000000E+13
2.154000E-01   003                     0.000    0.000      18000.000     -10000.000          0.000     ZXX  -4.150217E-07   1.259894E-06   1.000000E+13
2.154000E-01   003                     0.000    0.000      18000.000     -10000.000          0.000     ZXY   2.409723E+01   2.478577E+01   1.000000E+13
2.154000E-01   003                     0.000    0.000      18000.000     -10000.000          0.000     ZYX  -2.409723E+01  -2.478579E+01   1.000000E+13
2.154000E-01   003                     0.000    0.000      18000.000     -10000.000          0.000     ZYY  -3.854768E-14  -7.838237E-14   1.000000E+13
4.642000E-01   003                     0.000    0.000      18000.000     -10000.000          0.000     ZXX  -1.105996E-06   2.062661E-06   1.000000E+13
4.642000E-01   003                     0.000    0.000      18000.000     -10000.000          0.000     ZXY   1.640982E+01   1.673370E+01   1.000000E+13
4.642000E-01   003                     0.000    0.000      18000.000     -10000.000          0.000     ZYX  -1.640981E+01  -1.673371E+01   1.000000E+13
4.642000E-01   003                     0.000    0.000      18000.000     -10000.000          0.000     ZYY   2.938403E-06  -2.010494E-08   1.000000E+13
1.000000E+00   003                     0.000    0.000      18000.000     -10000.000          0.000     ZXX  -4.044024E-05   1.827060E-06   1.000000E+13
1.000000E+00   003                     0.000    0.000      18000.000     -10000.000          0.000     ZXY   1.117927E+01   1.132899E+01   1.000000E+13
1.000000E+00   003                     0.000    0.000      18000.000     -10000.000          0.000     ZYX  -1.117920E+01  -1.132901E+01   1.000000E+13
1.000000E+00   003                     0.000    0.000      18000.000     -10000.000          0.000     ZYY   2.705048E-05   9.339647E-06   1.000000E+13
2.154400E+00   003                     0.000    0.000      18000.000     -10000.000          0.000     ZXX  -2.233512E-04  -9.353716E-05   1.000000E+13
2.154400E+00   003                     0.000    0.000      18000.000     -10000.000          0.000     ZXY   7.617632E+00   7.686824E+00   1.000000E+13
2.154400E+00   003                     0.000    0.000      18000.000     -10000.000          0.000     ZYX  -7.617579E+00  -7.686796E+00   1.000000E+13
2.154400E+00   003                     0.000    0.000      18000.000     -10000.000          0.000     ZYY   6.914784E-05   5.067629E-05   1.000000E+13
4.641600E+00   003                     0.000    0.000      18000.000     -10000.000          0.000     ZXX  -2.706553E-04  -1.791753E-04   1.000000E+13
4.641600E+00   003                     0.000    0.000      18000.000     -10000.000          0.000     ZXY   5.158481E+00   5.272050E+00   1.000000E+13
4.641600E+00   003                     0.000    0.000      18000.000     -10000.000          0.000     ZYX  -5.158574E+00  -5.272023E+00   1.000000E+13
4.641600E+00   003                     0.000    0.000      18000.000     -10000.000          0.000     ZYY   9.829131E-05   9.102595E-05   1.000000E+13
1.000000E+01   003                     0.000    0.000      18000.000     -10000.000          0.000     ZXX  -1.738776E-04  -1.645777E-04   1.000000E+13
1.000000E+01   003                     0.000    0.000      18000.000     -10000.000          0.000     ZXY   3.115953E+00   3.825250E+00   1.000000E+13
1.000000E+01   003                     0.000    0.000      18000.000     -10000.000          0.000     ZYX  -3.116668E+00  -3.825139E+00   1.000000E+13
1.000000E+01   003                     0.000    0.000      18000.000     -10000.000          0.000     ZYY   6.155524E-05   7.545296E-05   1.000000E+13
2.154430E+01   003                     0.000    0.000      18000.000     -10000.000          0.000     ZXX  -4.528027E-06  -4.612320E-05   1.000000E+13
2.154430E+01   003                     0.000    0.000      18000.000     -10000.000          0.000     ZXY   5.076426E-01   2.154970E+00   1.000000E+13
2.154430E+01   003                     0.000    0.000      18000.000     -10000.000          0.000     ZYX  -4.468343E-01  -2.143198E+00   1.000000E+13
2.154430E+01   003                     0.000    0.000      18000.000     -10000.000          0.000     ZYY  -1.201078E-06   3.411958E-05   1.000000E+13
4.641590E+01   003                     0.000    0.000      18000.000     -10000.000          0.000     ZXX  -1.365840E-06   6.025611E-07   1.000000E+13
4.641590E+01   003                     0.000    0.000      18000.000     -10000.000          0.000     ZXY   2.008791E-01   1.085692E+00   1.000000E+13
4.641590E+01   003                     0.000    0.000      18000.000     -10000.000          0.000     ZYX  -1.446379E-01  -1.051794E+00   1.000000E+13
4.641590E+01   003                     0.000    0.000      18000.000     -10000.000          0.000     ZYY  -2.542598E-06   1.143958E-05   1.000000E+13
1.000000E+02   003                     0.000    0.000      18000.000     -10000.000          0.000     ZXX  -2.186511E-06   6.750248E-06   1.000000E+13
1.000000E+02   003                     0.000    0.000      18000.000     -10000.000          0.000     ZXY   6.950900E-02   5.276204E-01   1.000000E+13
1.000000E+02   003                     0.000    0.000      18000.000     -10000.000          0.000     ZYX  -4.132428E-02  -4.988483E-01   1.000000E+13
1.000000E+02   003                     0.000    0.000      18000.000     -10000.000          0.000     ZYY  -1.390262E-06   2.312154E-06   1.000000E+13
2.154440E+02   003                     0.000    0.000      18000.000     -10000.000          0.000     ZXX  -2.173447E-06   4.327013E-06   1.000000E+13
2.154440E+02   003                     0.000    0.000      18000.000     -10000.000          0.000     ZXY   1.626848E-02   2.370253E-01   1.000000E+13
2.154440E+02   003                     0.000    0.000      18000.000     -10000.000          0.000     ZYX  -1.376296E-02  -2.386711E-01   1.000000E+13
2.154440E+02   003                     0.000    0.000      18000.000     -10000.000          0.000     ZYY  -2.466637E-07   6.222036E-08   1.000000E+13
4.641590E+02   003                     0.000    0.000      18000.000     -10000.000          0.000     ZXX  -1.095136E-06   1.737712E-06   1.000000E+13
4.641590E+02   003                     0.000    0.000      18000.000     -10000.000          0.000     ZXY   3.450912E-03   1.053435E-01   1.000000E+13
4.641590E+02   003                     0.000    0.000      18000.000     -10000.000          0.000     ZYX  -7.737447E-03  -1.246385E-01   1.000000E+13
4.641590E+02   003                     0.000    0.000      18000.000     -10000.000          0.000     ZYY   1.603521E-07  -3.858831E-07   1.000000E+13
1.000000E+03   003                     0.000    0.000      18000.000     -10000.000          0.000     ZXX  -4.532134E-07   6.103629E-07   1.000000E+13
1.000000E+03   003                     0.000    0.000      18000.000     -10000.000          0.000     ZXY   7.097236E-04   4.724278E-02   1.000000E+13
1.000000E+03   003                     0.000    0.000      18000.000     -10000.000          0.000     ZYX  -3.029815E-03  -6.133314E-02   1.000000E+13
1.000000E+03   003                     0.000    0.000      18000.000     -10000.000          0.000     ZYY   1.926471E-07  -3.049917E-07   1.000000E+13
1.000000E-02   004                     0.000    0.000      18000.000      -6000.000          0.000     ZXX   4.536704E-08   3.253866E-10   1.000000E+13
1.000000E-02   004                     0.000    0.000      18000.000      -6000.000          0.000     ZXY   1.132684E+02   1.260229E+02   1.000000E+13
1.000000E-02   004                     0.000    0.000      18000.000      -6000.000          0.000     ZYX  -1.132684E+02  -1.260229E+02   1.000000E+13
1.000000E-02   004                     0.000    0.000      18000.000      -6000.000          0.000     ZYY  -2.623291E-07  -1.827229E-08   1.000000E+13
2.150000E-02   004                     0.000    0.000      18000.000      -6000.000          0.000     ZXX   2.886181E-06   2.708978E-06   1.000000E+13
2.150000E-02   004                     0.000    0.000      18000.000      -6000.000          0.000     ZXY   7.666353E+01   8.302091E+01   1.000000E+13
2.150000E-02   004                     0.000    0.000      18000.000      -6000.000          0.000     ZYX  -7.666356E+01  -8.302093E+01   1.000000E+13
2.150000E-02   004                     0.000    0.000      18000.000      -6000.000          0.000     ZYY   1.554704E-15  -1.573683E-15   1.000000E+13
4.640000E-02   004                     0.000    0.000      18000.000      -6000.000          0.000     ZXX   8.082814E-06   2.918408E-05   1.000000E+13
4.640000E-02   004                     0.000    0.000      18000.000      -6000.000          0.000     ZXY   5.201986E+01   5.508829E+01   1.000000E+13
4.640000E-02   004                     0.000    0.000      18000.000      -6000.000          0.000     ZYX  -5.201990E+01  -5.508843E+01   1.000000E+13
4.640000E-02   004                     0.000    0.000      18000.000      -6000.000          0.000     ZYY   3.014288E-14  -7.880906E-15   1.000000E+13
1.000000E-01   004                     0.000    0.000      18000.000      -6000.000          0.000     ZXX  -1.791953E-05   8.313830E-05   1.000000E+13
1.000000E-01   004                     0.000    0.000      18000.000      -6000.000          0.000     ZXY   3.538686E+01   3.684680E+01   1.000000E+13
1.000000E-01   004                     0.000    0.000      18000.000      -6000.000          0.000     ZYX  -3.538679E+01  -3.684711E+01   1.000000E+13
1.000000E-01   004                     0.000    0.000      18000.000      -6000.000          0.000     ZYY   5.716901E-14  -1.638628E-14   1.000000E+13
2.154000E-01   004                     0.000    0.000      18000.000      -6000.000          0.000     ZXX  -1.039331E-04   1.341794E-04   1.000000E+13
2.154000E-01   004                     0.000    0.000      18000.000      -6000.000          0.000     ZXY   2.409723E+01   2.478577E+01   1.000000E+13
2.154000E-01   004                     0.000    0.000      18000.000      -6000.000          0.000     ZYX  -2.409692E+01  -2.478616E+01   1.000000E+13
